s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	
2278	6612	4873	6326	3442	6405	5725	4315	5529	5533	7255	2485	3434	574	5830	710	4973	4981	5563	2042	2037	1999	5403	1581	5099	4559	4950	3977	4895	402	2228	7154	145	3773	5821	2620	2623	1983	4734	5619	2674	2634	2725	2993	4557	7230	1885	1886	3522	5587	2473	2004	6290	459	4958	6349	3515	2951	2668	6388	4541	1293	1296	1298	1309	3572	822	6252	3972	5807	2369	654	656	6558	3517	4312	6196	4032	3950	4291	463	464	3952	4518	6015	5376	2365	5164	2755	4653	1732	1742	878	4001	860	862	6198	6203	1256	6918	6549	7143	3377	6836	6660	1450	4426	3235	3242	5446	4510	3931	2433	4497	1235	1016	5213	5177	6741	6906	4190	439	6997	4154	2082	1668	1672	1677	5040	1078	5140	7025	7018	2347	6027	6079	7180	6811	499	215	188	6800	5674	1014	1139	4627	6854	1858	5065	7190	3603	2858	62	111	6855	2930	2824	1199	1913	6067	1400	1161	3138	7028	5069	3841	7146	4376	6071	1239	1168	1719	3298	5890	4097	5348	3215	1480	2341	474	475	1790	6238	3043	3844	5073	3849	3864	3868	6674	6984	5998	3665	3010	890	896	898	5194	3074	3874	3203	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	2271	2211	3424	2213	6326	2483	3441	3442	376	6405	1576	5542	5725	4315	5529	5533	5524	3430	3432	3434	574	352	2607	5830	6509	2584	764	710	4973	4981	5563	2042	2037	5403	1581	3108	3482	5099	4950	3977	4895	402	7288	3088	2237	7154	2620	1983	2990	2399	5619	2725	4557	5121	1885	2396	3522	5587	2473	2639	3251	6290	5607	7295	4958	4967	2012	263	6349	2951	2668	4541	1298	822	6252	3972	7090	2369	654	656	3517	6196	4032	3950	4291	463	464	4518	6015	4443	2365	5164	2755	4653	1732	1735	878	862	6205	1256	6918	6549	7143	3377	6660	1450	634	6934	5446	3931	2433	4497	1235	1016	5213	2409	5177	6906	4019	5661	2374	6491	6997	1668	1672	1677	5040	5434	6825	1078	5140	7016	2347	6027	6079	2193	7180	6811	3551	5673	5674	1014	1390	1139	4627	1858	5065	7190	3603	2858	6855	2824	1199	6768	1913	1161	3138	3458	7028	5069	3841	7146	4376	508	7038	1168	1719	3298	3306	7047	4355	2680	5348	3215	4301	1480	2341	3895	474	475	1790	6238	3043	1748	2796	3849	3868	5330	6984	5998	3665	3010	890	896	898	5194	3074	5035	3874	3203	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315	2278	4883	2133	2271	2136	3092	3099	3441	376	552	6405	6407	7283	5542	2657	361	5524	3430	3431	3434	2607	773	5830	6508	764	710	2649	4973	4980	4981	2037	5403	5099	4950	6467	2241	4896	402	2237	7154	3740	2628	2984	2991	2399	5618	5619	1885	4708	3522	6948	4314	5587	1060	3251	2894	5607	7295	268	1066	1979	4958	2012	277	263	6349	2668	3713	4541	1298	6252	5008	3972	654	6555	3517	6196	4436	3949	3950	4291	464	4518	4443	3547	30	5627	2365	4648	3249	4653	1732	1741	3598	3654	5710	862	4617	2760	1256	6918	7126	6549	7143	3758	634	6934	5446	3931	2433	4497	1016	7308	5213	2409	2411	5177	3927	819	6926	4019	95	3080	2374	6491	6997	1668	1677	6825	5140	7016	5945	6027	3924	6079	2193	6706	4687	7180	6811	5673	5674	1390	1139	1858	5065	7190	1944	2858	1847	3297	6855	2824	1199	6768	197	1913	1161	1406	3138	5885	7028	3841	4376	508	509	3132	5782	6748	1719	3298	3306	7047	2090	2680	4109	5348	3215	4301	474	475	1790	921	6238	3043	1748	3159	3907	4098	2796	3849	3868	5998	3665	3010	896	5194	4400	6802	3074	3874	3203	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4883	2271	2249	2132	2136	3092	3099	3441	552	6405	6407	7283	5542	2657	361	3430	3432	3434	579	773	5830	6508	6587	710	2649	2650	4973	4980	4981	7214	2037	5403	5099	4950	2241	7154	5096	3740	2628	6519	2984	2991	2399	5619	4231	138	1885	4708	4991	3522	6948	4314	1060	3251	2894	7295	268	1066	1979	2012	277	6349	6250	2668	4716	3713	4538	4541	1298	6252	5004	5008	654	6555	3517	4742	4313	6196	4436	3949	3950	464	4443	4595	30	5627	4648	3249	1732	1741	455	3598	273	3650	3654	5710	6201	4617	2760	6918	7126	6549	6550	7143	632	634	5446	2433	4497	1016	5213	2409	5177	3927	819	6926	4019	4186	95	3080	6491	6997	1668	1676	1677	6825	5140	7016	5945	6027	3924	6079	2193	6706	4687	7180	6811	6088	1327	5674	1390	1331	1858	1944	1947	2858	1772	3297	6855	2827	1199	6768	197	1913	1161	1406	3138	5885	3214	4376	508	509	5782	1719	3298	3306	7047	2090	2679	2680	4109	2568	4635	5348	3215	4301	474	475	1790	3043	1748	3159	3907	4098	2796	512	3849	3868	5998	3665	3010	896	5194	4400	6802	3074	3874	3203	5021	5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319	4883	2271	6338	2132	2147	3092	3099	3441	552	6405	6407	7283	5542	2657	361	3430	3432	3434	739	579	773	6587	710	2649	2650	4980	4981	7214	660	2047	2037	5403	5475	2241	2600	1023	4896	2720	5096	3740	6519	2399	5619	259	4553	4232	138	142	1885	2394	3522	4314	1060	2647	3251	2896	7295	268	2498	1066	1979	2012	4845	277	6349	6249	6250	2668	4715	4716	3713	4538	4541	1298	6252	3589	5008	3960	2883	654	6555	4742	4313	4436	2903	3949	3950	6425	3728	464	4443	4595	30	3249	455	3598	273	3654	5493	5710	785	4617	6918	7126	6549	6550	7143	632	634	5446	2433	4497	1807	1016	5213	2409	2426	5177	3927	4905	6735	819	6926	4019	4186	95	3080	6491	6997	1668	1676	1677	6825	1084	5140	7016	5945	6027	6079	2193	6706	4687	7180	6811	6833	6088	5266	1327	5674	1139	1331	1764	1944	2858	1772	4166	3297	6855	2098	1199	6764	6768	197	1913	6988	1161	1406	3138	3214	4376	508	509	5782	4146	6974	1719	3298	3306	7047	2090	2679	4109	2568	5348	1969	3215	4301	475	1790	3282	3043	1748	1490	3159	3907	4098	2796	512	3849	3868	5998	1186	3010	896	5194	4400	6802	3074	3874	3203	5021	5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	2271	4865	2263	2132	2147	3092	552	6405	6407	5542	2656	2657	2663	361	3432	3434	739	579	773	6587	712	2649	4981	2047	2037	3480	5475	3738	2241	2720	2580	5096	3740	6519	5619	259	2729	4232	142	1885	2394	1060	2647	3251	2896	6286	7295	268	269	2498	1066	1068	2012	5862	4845	6349	6456	6249	6250	4715	3713	4541	1298	385	3960	7088	2883	654	6555	2903	3950	3728	4443	4595	30	3249	455	3598	3654	5493	5710	785	4617	6918	7126	6549	7143	632	634	5446	2433	4497	1016	5969	5213	2409	2426	5177	3927	4905	3633	6735	815	6907	5342	4186	3080	6491	6997	1668	1676	1677	6825	5140	7016	5945	6027	6079	2193	6706	7180	6811	6833	6088	5266	1327	4803	5674	1139	1331	2858	1772	4166	3297	6855	2098	1199	6764	6768	197	1913	6988	1161	1406	3138	3214	2084	4376	4383	508	509	5782	4146	6974	3298	3306	7047	2679	4255	4109	2568	5348	3215	4301	475	3282	3043	67	3159	3907	2796	512	3849	3868	3365	5998	3010	896	5194	4400	6570	6802	3074	3804	3874	3203	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	2263	2130	2132	3097	552	6407	5542	2656	2657	2663	361	2171	3432	3434	739	773	5832	6587	2649	4981	2047	3480	5475	3738	2241	3750	2720	1046	2580	6475	5096	5748	6519	5619	2729	2993	5119	4232	142	2394	857	1060	2647	3251	2896	6286	7295	268	269	2498	1066	1068	1069	2012	5862	4845	6349	6456	6249	6250	4723	3713	1298	6216	5594	5596	5367	385	3960	607	2883	4587	4514	2903	3728	4595	30	34	3249	455	3598	3654	5710	4617	6919	7126	7143	6898	632	634	5390	5446	2433	4497	1016	5969	5213	2426	5177	3927	4905	1879	816	6907	5342	849	3170	4186	3080	6491	438	6997	1668	1676	1677	4901	6825	5140	7009	7016	5945	6027	6079	2193	6706	7180	6833	3343	5266	4803	1139	1331	1772	4166	3297	6855	5271	1199	6764	6768	197	1913	5501	6067	6988	1854	1406	3138	3140	3214	2084	4376	4383	508	509	5782	4146	6974	3354	3298	3306	7047	4109	2568	1966	3215	4301	4631	475	930	3282	3043	67	3907	3849	3868	3365	5998	3010	896	5194	4400	6802	3804	3874	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	4879	2263	2132	1564	3091	552	5542	2657	2663	361	2171	3434	773	5832	6265	2582	6587	2030	2649	4981	7225	3107	3109	5475	3738	2241	2242	3750	2720	1046	2580	6475	5096	5748	6519	2163	2726	2993	5119	4232	2394	857	1063	2647	2896	7295	458	269	2498	1069	2012	6344	6349	6248	6249	6250	6495	3417	5594	5596	5367	385	6481	3960	5105	607	2883	4587	4514	602	1437	618	5093	4742	2903	3728	4595	30	34	3249	1862	455	3598	3654	5710	5712	4617	4003	4328	6919	7126	7143	3386	6898	632	634	5446	6952	4497	5969	5213	2426	3927	4905	1879	2299	7194	5342	4020	849	3170	4186	3080	6491	438	6997	1668	1670	1676	1677	4901	6825	5140	7009	7016	5945	5956	6141	6079	2193	6706	6833	3343	5266	3459	4803	986	5769	1139	1143	1331	1772	4166	3670	3297	1155	6855	5271	10	1199	6764	6768	2692	197	5501	6067	6988	1712	1406	3214	2813	2084	4376	4383	7038	5782	4146	6974	3354	3298	3306	7047	2568	4403	1966	939	3215	4301	4631	475	930	3282	3043	67	3907	3849	3868	3365	5998	5326	3010	896	4400	6802	22	3804	3874	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	4879	2263	590	6340	2132	3500	680	1564	3091	5542	2657	5524	2171	2598	773	5832	2582	6587	2649	4981	7225	1582	3107	3109	5475	3738	2241	3750	3087	1046	2580	6475	5096	5748	6519	3084	2394	857	5517	1063	2647	2896	7295	458	269	2498	1069	4962	2012	275	6344	6249	6250	570	6495	3417	5596	5367	385	6481	3960	5105	607	2883	4587	4514	602	618	5093	2903	6424	3951	434	4595	30	3249	1862	3597	3598	3654	1802	5710	5712	4617	4003	4725	4328	7143	3386	6898	632	634	6649	5446	6952	4497	6723	7175	5213	2426	4905	1879	2299	7194	4020	849	3170	4186	3080	6491	438	6997	1668	1670	1676	1677	4899	4901	5040	489	6825	3397	5140	7009	7016	5945	5956	6141	6079	2193	6706	6159	6833	3343	217	5266	27	3459	986	5769	1139	1143	1219	1331	6849	4166	3670	3297	1155	6855	5271	10	1199	6764	6768	2692	3374	197	5501	6067	6988	6676	1712	1406	2926	3214	2813	2084	4376	6072	7038	2440	4146	6974	3354	3833	3298	3306	7047	2568	4403	1966	939	3215	4301	4631	475	1793	930	3282	3043	3280	67	3849	3868	3871	3365	5998	5326	896	4400	22	3804	3874	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4879	2263	590	2132	3500	1564	3091	5542	5535	5735	5524	1033	2598	773	2582	6587	2649	4981	7225	3472	5475	2226	3738	2241	3750	3087	172	422	1046	2580	6475	5748	6525	2981	3084	7244	5119	6264	3521	5517	5589	2647	2896	7295	458	2498	1069	2012	275	6344	6356	6250	569	570	6495	5596	385	6481	607	2883	4587	4514	602	1071	4744	2903	6424	5448	3951	4503	4662	434	4595	3249	5171	1862	3597	3598	3654	5710	5712	4617	4725	3386	625	6837	632	634	5760	6649	7161	5446	3932	4497	6723	3694	5213	3928	4905	1879	2299	7194	4020	3168	3170	6491	1668	1670	1676	1677	4899	5040	489	3397	534	5140	7009	7016	5956	6141	6085	2193	6159	3564	6833	3343	217	5266	27	3459	986	3625	1139	1143	3806	1219	1331	7093	6849	4824	4166	3670	1155	6855	2055	5271	10	1199	6768	3374	108	197	5501	6988	1712	1406	2926	3214	2813	2084	4376	6072	7038	2440	4146	6974	3354	3833	3298	7047	2568	4403	1966	939	3215	4301	4631	475	3014	1793	930	3282	3043	1752	3280	3849	3855	3868	3871	5328	6674	3365	5998	5326	4400	22	3804	3874	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4879	2263	590	3500	1564	1547	3091	5542	5535	5735	5524	404	1033	2598	773	6587	2649	4981	7225	5561	3472	5475	2226	378	2241	3750	422	1051	1045	1046	2580	6475	5748	6525	2981	3084	7244	6264	5752	3521	5517	5589	2647	458	1069	2012	275	285	6344	6250	569	570	6495	4293	5596	3772	385	6481	610	7081	607	2883	4587	602	1071	4744	2903	6424	5448	3951	4503	4662	434	4595	3527	3249	5171	1862	3597	3598	3654	5710	5712	4617	4521	4725	3386	6896	625	6837	634	5760	6649	7161	5446	4497	6723	3694	5213	3928	4905	1879	2299	804	7194	3170	6491	1668	1676	4899	5040	489	3397	534	5140	7009	5956	6141	6085	2193	6159	3564	6833	3343	217	5266	187	27	3459	986	3625	1139	1143	3806	1219	1331	7093	6849	4824	4166	3670	1155	6855	2055	5271	1199	6768	3374	108	5501	6988	1712	1406	2926	3214	2813	2084	4376	6072	7038	2440	4146	3833	2568	4403	1966	939	3215	4301	4631	475	3014	1793	930	3043	1752	3280	5082	3849	3855	3868	3871	5328	6674	3365	5998	5326	22	3804	3874	4059	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2263	2221	590	7284	1547	3091	5542	2261	2208	5535	5735	5524	404	1033	2598	773	6587	2649	4981	7225	5561	5401	1582	3472	3478	5475	2226	378	1023	2718	2720	1051	1045	1046	2580	6475	6525	3084	7244	3511	4232	6264	3521	5589	1069	2012	5864	285	262	6344	6250	6495	5515	5596	385	6481	610	7081	4587	602	5820	1071	6424	3723	3951	4503	434	4595	3527	3546	3249	5171	1862	3654	3656	5710	5712	3936	4617	4521	4940	4944	2504	4725	1089	3386	6896	6268	6837	1452	634	6649	6650	3948	7161	5446	4497	2305	6723	3694	1975	5213	5176	3928	1879	3814	804	7194	3170	6491	1668	4899	5040	489	3397	534	1072	5140	7009	5956	2776	6085	2193	6159	3564	3343	217	5266	187	27	3459	986	3625	1139	1143	3806	1219	1331	7093	6849	4166	3671	1155	6855	4043	2055	5271	1199	6768	3374	108	5501	6988	2924	1712	1406	2926	3214	2813	2084	4376	6072	7038	2440	3052	4403	1966	3225	3215	4301	4048	4631	475	477	3014	1793	930	3043	1752	3280	5082	3855	3868	3871	5328	3365	5998	5326	5203	22	3804	3874	4059	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344	4854	2221	2249	590	7268	1554	2126	1547	3091	3509	5542	2261	2654	730	5524	1033	2598	773	1277	2649	4981	7225	5561	5401	2120	5475	2226	378	2718	2720	1051	1044	2580	6475	3746	2630	2397	3084	7244	3511	6264	3521	5589	2004	1069	2012	2014	5864	285	6344	6250	6504	5515	385	6481	610	7081	5810	4587	602	5820	4741	4503	4595	3527	3249	5166	5167	5171	1862	3656	5490	5712	4617	4521	4940	4944	2504	4725	5304	3386	6896	6903	6268	6837	1451	634	6649	6650	3948	7223	7161	5446	4497	1807	2305	6723	3694	1975	3781	5176	3928	3929	1879	3814	6434	804	7194	3170	6491	1668	4899	5040	4326	489	6225	3397	1072	7009	5956	2836	2776	6085	2193	645	6159	3564	1900	217	5266	187	4796	27	3459	6451	986	3625	1139	1143	1219	1331	7093	6849	4166	3671	1155	6855	4043	2055	5271	1199	6768	3374	108	5501	6988	5220	2924	1712	2925	2926	3214	2813	4376	7038	2440	3052	4403	1966	3225	3215	4301	4048	475	477	3014	930	3043	1752	3275	3280	3855	3868	5328	3365	5998	1757	5326	5203	22	3804	3874	4059	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4854	2221	590	7268	1554	3091	3509	5542	2654	5524	2606	773	1277	2649	4981	661	5401	2120	5475	2226	2718	2720	1051	2580	3746	5101	6264	3521	5589	2004	6288	1069	2012	2014	5864	285	2635	6344	6245	6250	2667	4541	5515	385	6481	610	7081	2965	5810	602	6554	6882	5094	5820	4503	4590	4595	3527	3249	5166	5167	5171	1862	3708	5712	5713	4617	4521	2504	5304	3386	6903	6268	6837	1451	634	6650	7223	7161	5446	4497	1807	2305	6723	3694	1975	5176	3928	3929	4903	1879	6434	804	7194	3170	4281	6491	1668	2327	4899	5040	4326	489	6225	3397	1072	7009	5956	2836	6085	2193	645	1900	5266	187	977	4796	27	3459	6451	986	3625	1143	2528	4630	1219	2181	1331	3198	7093	6849	48	4166	4925	6855	4043	2055	5271	6	1199	6768	3374	108	5501	6988	5220	6773	2921	2924	1712	2925	2926	3214	2813	4376	7038	2440	4350	3052	4403	4780	1966	3225	3215	4301	4048	475	477	3014	6874	5903	930	3043	1752	1931	6146	4163	5073	520	3855	3856	3868	5328	3365	5998	1757	5326	5203	6570	22	3804	4059	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4854	4859	2221	590	7268	1554	3091	3509	5542	6578	2026	5536	5524	2606	773	2591	2649	4981	661	1994	5401	3718	2226	2718	2720	1042	3746	5101	7303	4705	6264	3521	2004	1069	2010	2012	5864	5938	285	261	2635	6344	6353	6245	6250	2667	4541	5515	385	610	7081	2965	5805	5810	602	6554	6182	6882	5792	3591	3584	4503	4595	3527	3249	5166	5167	5171	1862	3708	5712	5713	5801	5496	4617	4521	3386	6903	3453	6268	6837	1451	634	6650	7223	7161	5446	4497	1807	2305	6723	3694	1975	5176	5179	4903	1878	1879	6434	6167	804	7194	3169	3170	6491	969	1668	2327	4899	5040	489	6225	3397	1072	5956	2836	6085	2193	645	4358	1900	977	4796	27	3459	6451	5673	986	3625	1143	2528	4630	1219	2181	1331	4250	3198	7093	4122	6849	48	4166	4925	6855	4043	2544	2055	5271	6	1199	3374	108	5501	6988	5220	6773	2921	2924	2925	2926	3214	2813	7038	2440	4350	3052	4403	4780	3225	3215	4048	2346	474	475	477	6874	5903	930	931	3043	1752	1931	6146	1830	4163	520	3855	3856	3868	6978	3365	1757	3412	5326	5325	5203	6570	22	3804	4059	5015	5016	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311	345	2139	341	4854	4859	4867	590	1555	1567	7279	3509	5542	5536	732	2167	2606	6616	2591	706	709	2649	661	1994	3718	2561	2480	2718	2720	2231	1042	3746	5396	5296	5618	7303	572	4705	6264	3521	2472	2010	2012	5864	5938	725	261	2635	6344	5467	2667	4541	5515	385	3971	7081	5805	5810	4582	602	6554	6182	6882	5792	3591	4503	2370	3527	2366	5166	5167	4657	3708	5712	5713	5496	6114	4617	4011	3386	6892	3453	6837	1451	6650	6655	7223	6017	7134	2706	4497	5878	1807	2305	6723	3694	1975	5176	4903	1878	6740	6434	804	7194	3170	969	2327	5040	489	3397	1072	5956	2836	2193	645	4358	1328	27	3459	6451	5673	986	3625	1143	3797	4630	1219	1331	6880	4122	6849	48	117	4166	4925	6855	4043	2544	2055	5271	1199	3374	108	6988	6773	2921	2924	4208	2926	3319	3214	4915	2813	1493	134	7038	2453	4350	3052	4403	4405	3215	4048	2346	475	477	5334	5903	930	1752	1931	6146	1830	4163	7165	520	3855	3856	6978	3365	1757	5325	4252	5203	6570	22	3804	5015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
