h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
3.485490e-02	2.749926e-02	4.844780e-01	2.195916e-01	8.681850e-04	3	
1.034652e-02	1.921292e-02	7.075929e-01	8.305493e-01	8.042071e-04	10	
6.050038e-01	5.478020e-01	3.971575e-01	3.448574e-01	8.636487e-04	6	
1.289042e-02	1.199290e-02	9.435057e-01	9.480152e-01	7.648065e-04	6	
6.812172e-02	7.047736e-02	6.344952e-01	6.881004e-01	7.449050e-04	10	
2.169290e-01	2.244577e-01	2.128794e-01	1.990578e-01	8.416414e-04	4	
7.243475e-02	7.817127e-02	8.211009e-01	8.007423e-01	9.477560e-04	7	
1.984154e-01	1.919772e-01	2.002050e-01	3.711152e-02	8.599297e-04	3	
3.420449e-01	3.971168e-01	9.437900e-01	9.545270e-01	1.357260e-03	10	
4.518305e-01	4.088487e-01	8.114012e-02	4.184169e-02	1.459424e-03	10	
2.296898e-02	1.505740e-02	1.174238e-01	3.177613e-01	1.107824e-03	7	
3.731514e-01	1.144760e-01	8.245673e-01	3.964263e-01	1.103652e-03	4	
1.472103e-02	1.017385e-02	4.902040e-01	1.643791e-01	8.204242e-04	6	
1.655195e-01	1.375266e-01	7.412624e-01	7.520272e-01	1.252029e-03	12	
1.127855e-01	9.118155e-02	5.174064e-01	4.772952e-01	1.513199e-03	8	
2.640667e-01	1.858740e-01	6.090686e-02	4.460466e-02	1.140586e-03	11	
1.529650e-01	1.367134e-01	5.963708e-01	4.577043e-01	1.364774e-03	9	
7.801608e-02	7.111742e-02	1.337766e-01	2.217824e-01	1.733356e-03	21	
3.753104e-01	3.015910e-01	5.964362e-01	3.912530e-01	2.320112e-03	20	
4.970614e-01	4.262115e-01	6.308860e-01	6.328316e-01	1.881691e-03	15	
1.766529e-01	1.426455e-01	6.187988e-03	9.224398e-03	2.382473e-03	13	
4.900526e-01	4.647463e-01	4.334276e-01	2.369038e-01	2.563091e-03	19	
1.701596e-02	1.252392e-02	3.179941e-02	2.297749e-02	2.673822e-03	19	
2.500281e-01	3.037537e-01	7.461660e-01	8.433637e-01	2.329631e-03	8	
3.343157e-02	3.919992e-02	4.333456e-01	4.200322e-01	1.457609e-03	10	
2.445229e-01	2.374631e-01	5.929834e-01	6.422668e-01	5.632255e-04	5	
1.174007e-01	1.132262e-01	3.800560e-01	5.382339e-01	4.729328e-04	4	
2.897168e-01	2.073852e-01	6.412580e-02	4.503944e-02	3.649654e-04	2	
6.628080e-01	3.657075e-01	7.393488e-01	2.383540e-01	3.967255e-04	1	
3.224981e-01	1.275477e-01	6.532266e-01	1.047015e-01	3.510869e-04	1	
7.288490e-02	3.066471e-02	1.616627e-01	0.000000e+00	3.256422e-04	0	
4.764751e-02	5.377775e-02	1.355331e-01	2.239000e-02	3.635887e-04	2	
4.430364e-01	4.423458e-01	4.225483e-01	4.999142e-01	2.308240e-04	1	
7.405197e-01	4.813779e-01	7.626842e-01	0.000000e+00	1.767559e-04	0	
6.753870e-01	6.721208e-01	2.676641e-01	2.852233e-01	2.429636e-04	1	
4.442001e-02	1.130500e-01	4.853810e-01	7.672708e-01	1.917235e-04	4	
1.739841e-01	7.954806e-02	5.368970e-01	0.000000e+00	3.438308e-04	0	
1.474110e-01	1.937196e-01	1.893785e-01	2.951325e-01	2.826474e-04	3	
2.926614e-03	8.493036e-04	6.192125e-01	0.000000e+00	1.482879e-04	0	
5.281977e-02	6.139685e-02	4.488851e-02	1.319692e-01	1.552912e-04	2	
3.311339e-02	2.079911e-03	8.853000e-01	0.000000e+00	1.514730e-04	0	
5.279425e-01	4.497990e-01	1.269199e-01	0.000000e+00	1.733095e-04	0	
3.769913e-01	9.966041e-02	8.033094e-01	0.000000e+00	1.632364e-04	0	
2.773674e-02	2.119829e-02	4.827812e-01	2.133216e-01	2.044502e-04	1	
1.510949e-01	1.008936e-01	2.911255e-01	9.085410e-02	4.193448e-04	4	
6.478446e-03	5.751340e-03	6.003001e-01	4.084507e-01	5.645134e-04	3	
2.274832e-01	2.311250e-01	1.259196e-01	6.269048e-02	5.393668e-04	5	
3.673749e-01	4.046068e-01	8.766002e-01	8.899954e-01	7.556970e-04	6	
1.263854e-01	1.134778e-01	1.365844e-01	7.466687e-02	7.012493e-04	6	
4.852772e-01	3.676155e-01	4.569833e-01	1.736789e-01	7.071290e-04	6	
1.959815e-01	2.030437e-01	1.153803e-01	1.507897e-01	7.699485e-04	7	
7.155710e-02	8.154704e-02	6.175565e-01	8.335970e-01	1.083179e-03	9	
4.101592e-01	2.724413e-01	7.736459e-01	6.271986e-01	1.960431e-03	8	
4.860888e-01	3.698046e-01	3.642710e-01	1.392904e-01	1.970279e-03	12	
2.106892e-01	2.116954e-01	4.002613e-01	1.526602e-01	1.111514e-03	9	
9.592475e-02	9.500812e-02	5.973061e-01	6.406467e-01	1.340819e-03	9	
4.266222e-01	4.878803e-01	7.505898e-01	8.127359e-01	1.427337e-03	10	
4.362534e-01	3.455725e-01	2.034759e-01	1.593225e-01	1.209532e-03	8	
2.747481e-01	1.963664e-01	8.448621e-01	7.657073e-01	1.660137e-03	8	
4.279487e-01	4.834189e-01	1.054244e-01	9.493154e-02	1.351295e-03	8	
3.035301e-01	7.329206e-02	9.227453e-01	6.320357e-01	1.349979e-03	8	
5.082333e-01	3.183792e-01	5.861385e-01	4.530179e-01	1.322594e-03	10	
4.934246e-01	4.690526e-01	3.285376e-01	2.746219e-01	1.799473e-03	15	
2.528395e-01	2.121344e-01	5.947219e-01	3.590716e-01	2.631910e-03	19	
1.250254e-01	1.449146e-01	7.964205e-01	8.179275e-01	3.149529e-03	26	
1.368285e-01	1.335442e-01	2.871344e-01	2.286522e-01	3.499948e-03	27	
2.128119e-02	3.846633e-02	5.686064e-01	5.823281e-01	2.728185e-03	25	
4.846142e-01	3.838548e-01	1.673719e-01	2.297417e-01	3.624159e-03	29	
2.405871e-01	2.087332e-01	8.199577e-01	7.811434e-01	4.426859e-03	27	
1.967751e-01	2.185477e-01	6.841365e-01	5.177351e-01	3.553936e-03	26	
2.314793e-01	2.103380e-01	1.222040e-01	1.838439e-01	3.349756e-03	26	
1.499465e-01	1.957360e-01	7.026543e-01	8.270359e-01	4.423424e-03	29	
3.168507e-01	3.378817e-01	9.519552e-01	9.651406e-01	3.907113e-03	28	
2.461910e-01	2.559169e-01	8.601777e-01	8.982870e-01	3.475657e-03	28	
2.173146e-01	2.099037e-01	3.414008e-01	1.685485e-01	3.861899e-03	23	
1.324112e-01	1.082669e-01	1.646983e-01	1.095805e-01	2.549920e-03	19	
1.398131e-01	1.609288e-01	1.051169e-01	5.002064e-02	2.160918e-03	14	
5.656740e-01	4.908297e-01	1.184731e-01	2.019514e-01	2.027582e-03	9	
4.715787e-01	3.727898e-01	4.383656e-01	2.708483e-01	2.525520e-03	18	
5.533179e-01	5.645269e-01	6.916896e-02	6.630184e-02	2.408257e-03	18	
3.106551e-01	2.735738e-01	4.774921e-01	3.530011e-01	2.906979e-03	23	
2.977702e-01	3.024285e-01	5.973388e-01	5.927330e-01	2.096828e-03	18	
2.563225e-01	2.129454e-01	2.707796e-01	3.048677e-01	1.270069e-03	14	
3.952024e-01	2.502367e-01	3.716087e-01	3.653279e-01	1.729145e-03	13	
1.703420e-02	1.947090e-02	5.702326e-01	3.596654e-01	1.972213e-03	14	
3.062685e-01	3.582569e-01	6.122746e-01	7.015490e-01	2.285343e-03	22	
1.855131e-01	1.461540e-01	5.623655e-02	3.773235e-02	2.937994e-03	20	
1.020836e-01	6.149034e-02	7.174000e-01	4.762665e-01	3.611134e-03	17	
3.039340e-01	2.382126e-01	1.859642e-01	3.485516e-01	2.890739e-03	28	
5.074022e-02	2.612191e-02	6.943445e-01	2.786125e-01	3.584045e-03	22	
7.637850e-02	6.786953e-02	7.263137e-01	7.882201e-01	3.468341e-03	23	
1.269069e-01	1.046023e-01	2.779975e-01	3.579045e-01	3.058410e-03	22	
1.484536e-01	1.377731e-01	5.339363e-01	4.253383e-01	2.715631e-03	23	
3.766596e-01	3.651102e-01	1.168203e-01	4.788263e-02	3.320246e-03	23	
1.951229e-01	1.665640e-01	8.835077e-01	9.327833e-01	2.734517e-03	18	
2.961356e-01	3.498631e-01	6.256080e-01	7.262586e-01	2.340747e-03	15	
3.727702e-01	3.457035e-01	4.213005e-01	3.916968e-01	1.772968e-03	11	
3.699463e-01	3.233878e-01	4.339162e-01	4.151281e-01	1.485248e-03	12	
2.877844e-01	2.669331e-01	3.342724e-01	2.556900e-01	1.027551e-03	11	
1.623321e-01	2.143446e-01	4.492546e-01	6.141559e-01	1.064632e-03	9	
2.140103e-01	2.196968e-01	5.031158e-01	3.256782e-01	1.993570e-03	13	
3.942170e-01	4.482543e-01	5.181622e-02	1.122994e-02	2.142375e-03	11	
5.826391e-01	5.877159e-01	2.902501e-01	1.213551e-01	2.715710e-03	14	
1.871740e-01	1.667758e-01	2.330474e-01	2.551318e-01	2.536240e-03	21	
3.350031e-01	2.835507e-01	4.030669e-01	3.428217e-01	1.407027e-03	11	
4.934450e-02	4.532680e-02	4.071255e-01	6.274633e-01	1.657902e-03	13	
1.199832e-01	1.609489e-01	9.562842e-01	9.667105e-01	1.634626e-03	15	
2.148101e-01	1.929419e-01	4.108978e-01	5.184573e-01	2.136031e-03	21	
5.924856e-01	4.836152e-01	3.768306e-01	3.017120e-01	3.810478e-03	25	
2.728686e-01	2.325703e-01	4.597274e-01	2.495579e-01	4.324840e-03	29	
2.951236e-01	2.447456e-01	8.112915e-02	7.363254e-02	3.385405e-03	29	
3.396802e-01	3.434744e-01	6.698124e-01	7.186793e-01	3.621046e-03	24	
2.384488e-01	2.352304e-01	8.548692e-01	8.676511e-01	5.988403e-03	36	
5.581380e-02	2.636516e-02	8.629775e-01	7.324587e-01	6.612635e-03	35	
1.748750e-01	1.627765e-01	1.258789e-01	1.566040e-01	4.006200e-03	33	
4.578538e-02	6.617022e-02	7.066155e-01	8.208105e-01	4.485845e-03	40	
5.276623e-02	6.153389e-02	8.761129e-01	9.006281e-01	4.005146e-03	34	
1.041577e-01	1.049867e-01	1.914033e-01	1.906852e-01	4.799053e-03	33	
3.214654e-01	3.476699e-01	5.120852e-01	4.681029e-01	4.952562e-03	39	
2.220807e-01	2.024422e-01	3.992615e-01	4.502359e-01	4.658722e-03	38	
3.347275e-01	2.686047e-01	1.558450e-01	1.541767e-01	5.281274e-03	35	
1.521737e-01	1.164148e-01	1.264514e-01	2.577763e-01	5.846108e-03	50	
5.170115e-02	6.010390e-02	6.761530e-01	7.779435e-01	5.799159e-03	47	
3.907962e-01	3.906322e-01	1.368405e-01	1.369430e-01	7.505939e-03	56	
4.829158e-02	3.276022e-02	1.619807e-01	1.682374e-01	7.338912e-03	53	
3.857653e-01	2.476696e-01	9.671986e-01	9.444983e-01	8.245230e-03	56	
1.176164e-01	1.094600e-01	9.193700e-01	9.055083e-01	8.460745e-03	57	
6.000112e-03	5.681293e-03	1.746001e-01	1.401675e-01	6.665955e-03	60	
1.459605e-01	1.536093e-01	7.956451e-01	7.826630e-01	8.625391e-03	59	
3.745836e-01	3.515433e-01	4.118894e-01	4.355802e-01	7.895372e-03	66	
4.054686e-01	3.978308e-01	7.640452e-02	7.870698e-02	8.183805e-03	81	
6.993094e-02	5.943020e-02	9.644511e-01	9.513482e-01	1.220323e-02	78	
2.910155e-02	4.379899e-02	7.423362e-01	8.051623e-01	1.095670e-02	94	
5.050078e-01	3.875683e-01	5.343450e-01	5.310406e-01	1.349306e-02	82	
6.229515e-01	5.860116e-01	8.882012e-01	8.829357e-01	1.372744e-02	93	
6.343208e-01	5.599285e-01	3.781471e-01	3.952746e-01	1.252808e-02	89	
1.691719e-02	1.266550e-02	6.435099e-01	5.140862e-01	1.116845e-02	78	
2.795724e-01	3.133094e-01	1.372181e-01	9.336085e-02	1.110985e-02	78	
4.989329e-01	4.729708e-01	1.709777e-01	1.291993e-01	9.936148e-03	67	
6.188006e-02	4.012407e-02	8.867127e-01	8.322571e-01	9.102810e-03	70	
3.961519e-02	3.156612e-02	1.642277e-01	2.306972e-01	1.216708e-02	76	
1.773166e-01	1.447071e-01	1.759881e-01	1.289156e-01	1.225067e-02	75	
2.901693e-01	3.108778e-01	1.937200e-01	2.080959e-01	1.071836e-02	81	
2.522421e-01	2.592792e-01	2.972930e-01	2.593301e-01	9.016093e-03	77	
1.966078e-01	1.992854e-01	7.737887e-01	7.903008e-01	1.149171e-02	83	
3.733583e-02	2.465025e-02	8.636301e-01	7.976033e-01	1.128726e-02	72	
8.880609e-01	8.276885e-01	7.476687e-02	1.172519e-01	9.000845e-03	78	
5.696304e-02	3.272226e-02	9.579277e-01	9.462595e-01	1.030410e-02	70	
1.651289e-01	1.434005e-01	3.531949e-01	4.302057e-01	7.678740e-03	65	
3.823834e-02	5.458197e-02	4.556980e-01	6.184727e-01	6.938803e-03	57	
1.466091e-01	1.159028e-01	9.432531e-01	9.152737e-01	7.959121e-03	59	
8.875746e-01	7.639482e-01	9.828153e-01	9.527085e-01	7.852519e-03	50	
1.428505e-01	1.264636e-01	9.920057e-01	9.947344e-01	7.539068e-03	47	
4.805072e-01	3.588379e-01	1.212576e-01	1.685304e-01	6.566954e-03	49	
8.264888e-02	5.755877e-02	7.306864e-01	7.478533e-01	6.816140e-03	57	
1.812652e-01	1.460619e-01	3.952826e-01	3.488041e-01	8.805861e-03	67	
3.387665e-01	3.711872e-01	3.048995e-01	2.220605e-01	7.414481e-03	59	
8.971434e-02	7.271535e-02	6.390494e-02	7.988337e-02	6.722444e-03	56	
2.335541e-01	2.046347e-01	2.362686e-01	1.659979e-01	6.465660e-03	41	
2.197820e-01	1.834725e-01	5.504184e-01	6.108383e-01	5.889525e-03	45	
6.697040e-01	6.815622e-01	7.112840e-01	7.817244e-01	5.891121e-03	45	
1.953325e-01	2.457234e-01	2.934176e-01	1.493232e-01	6.297815e-03	51	
4.211822e-01	4.291660e-01	4.732320e-01	5.885388e-01	5.725874e-03	51	
4.579540e-01	4.797933e-01	8.294624e-01	9.026290e-01	6.630013e-03	51	
4.785629e-02	3.349219e-02	6.911959e-04	1.610620e-03	6.059156e-03	47	
1.065864e-01	1.034684e-01	8.471307e-01	8.073503e-01	6.643601e-03	52	
2.829625e-01	3.431612e-01	7.037339e-01	7.598311e-01	6.641106e-03	50	
5.010872e-02	3.775659e-02	5.364006e-02	8.521796e-02	6.304676e-03	46	
2.128585e-01	1.922438e-01	7.310352e-01	5.077931e-01	7.802500e-03	49	
6.277522e-01	5.395911e-01	7.957221e-01	7.460197e-01	5.321059e-03	37	
1.653443e-01	1.940658e-01	9.339849e-01	9.489842e-01	5.425966e-03	42	
3.025420e-01	2.599788e-01	4.964920e-01	3.249887e-01	7.461068e-03	42	
1.055622e-01	1.110539e-01	1.671344e-01	2.082500e-01	7.095327e-03	48	
2.576113e-01	2.653778e-01	1.628260e-01	1.736187e-01	6.797596e-03	51	
6.535788e-01	6.580255e-01	3.797278e-01	2.027017e-01	9.914149e-03	59	
6.278164e-02	8.690684e-02	9.608752e-01	9.579537e-01	8.170133e-03	53	
3.111006e-01	3.688120e-01	5.792142e-01	7.647220e-01	8.407566e-03	72	
2.531120e-01	3.237490e-01	8.204933e-02	6.193207e-02	1.280500e-02	97	
5.652795e-01	5.103826e-01	9.989032e-01	9.980533e-01	1.266303e-02	103	
2.826969e-01	3.325482e-01	8.056325e-01	8.515520e-01	1.072018e-02	91	
1.120667e-01	1.184825e-01	4.029660e-01	2.927226e-01	1.127433e-02	96	
5.300133e-01	4.379608e-01	7.104895e-01	6.492116e-01	1.481402e-02	101	
5.304191e-01	5.142093e-01	2.574595e-02	1.823039e-02	1.852868e-02	108	
4.315746e-01	4.194627e-01	1.748755e-01	1.783632e-01	1.433159e-02	116	
3.868325e-01	3.747007e-01	9.061972e-01	8.308006e-01	1.300466e-02	111	
3.461853e-01	3.510883e-01	1.541623e-01	1.477217e-01	1.235325e-02	106	
3.598129e-01	4.125082e-01	8.441525e-01	8.253330e-01	1.502695e-02	106	
2.084775e-01	1.597087e-01	2.175103e-01	2.824642e-01	1.382704e-02	98	
5.815530e-02	5.147241e-02	5.866658e-01	6.102662e-01	1.383066e-02	106	
3.293617e-01	3.247058e-01	2.363896e-03	2.202102e-03	1.528358e-02	114	
3.990962e-01	3.112380e-01	1.768742e-01	1.390075e-01	1.465051e-02	106	
1.195362e-01	1.030965e-01	6.216882e-01	5.649882e-01	1.434910e-02	112	
2.432556e-04	1.879788e-04	8.866060e-01	8.464414e-01	1.588782e-02	105	
6.680504e-02	6.356099e-02	6.406972e-01	6.835509e-01	1.482465e-02	104	
1.192075e-01	1.260161e-01	7.877332e-01	8.008817e-01	1.175808e-02	102	
5.614988e-02	5.241017e-02	3.566457e-01	3.841520e-01	1.338711e-02	97	
3.711321e-02	4.367033e-02	2.781774e-02	2.082660e-02	1.438385e-02	93	
4.281435e-01	4.320526e-01	3.106942e-01	3.615627e-01	1.177500e-02	96	
2.497507e-01	2.357054e-01	2.515404e-01	2.201992e-01	1.441766e-02	96	
1.514981e-01	2.160814e-01	9.584771e-01	9.629606e-01	1.367317e-02	102	
7.069220e-02	8.413812e-02	5.804629e-01	5.682368e-01	1.152424e-02	95	
3.324995e-01	2.971459e-01	4.539019e-01	4.852784e-01	1.426145e-02	97	
1.909655e-01	1.771761e-01	7.228052e-01	7.180741e-01	1.433912e-02	110	
3.649258e-01	3.580914e-01	9.362019e-01	9.185815e-01	1.584131e-02	123	
1.699951e-01	1.666572e-01	6.941439e-01	7.388661e-01	1.647813e-02	125	
2.597842e-01	2.022987e-01	1.661493e-01	1.493237e-01	1.734341e-02	126	
7.777355e-01	7.405548e-01	4.770640e-01	5.825771e-01	1.772610e-02	125	
1.105839e-01	9.550607e-02	9.463982e-02	1.021475e-01	1.544555e-02	134	
1.278808e-01	1.583764e-01	2.410279e-01	2.716271e-01	1.538706e-02	131	
4.646087e-01	4.894968e-01	7.490873e-01	7.258492e-01	1.798209e-02	135	
6.271861e-02	7.830662e-02	4.259632e-02	4.626106e-02	1.975985e-02	143	
7.330569e-02	6.459564e-02	5.976467e-01	5.423630e-01	2.122898e-02	156	
5.907974e-02	6.023201e-02	8.651168e-01	8.618764e-01	2.193563e-02	169	
3.140291e-01	2.570985e-01	5.835409e-01	5.161737e-01	2.482070e-02	167	
2.088541e-01	1.953893e-01	9.976951e-01	9.980624e-01	2.281551e-02	180	
1.427101e-01	2.104868e-01	9.669648e-01	9.800768e-01	2.436152e-02	191	
3.487496e-01	3.584795e-01	7.878013e-01	6.944552e-01	2.456491e-02	194	
3.353661e-01	3.131850e-01	4.338505e-01	2.685799e-01	2.720152e-02	194	
5.796870e-02	4.113723e-02	9.070272e-01	8.940308e-01	3.062913e-02	207	
1.882537e-01	2.431293e-01	5.396863e-01	6.288747e-01	2.729367e-02	209	
3.444055e-01	2.379591e-01	8.879122e-02	1.025933e-01	2.782313e-02	209	
1.174767e-01	9.251521e-02	4.757549e-01	4.276251e-01	3.257739e-02	215	
1.546340e-01	1.403445e-01	2.463780e-01	2.158976e-01	2.724803e-02	206	
5.269920e-01	5.293298e-01	5.680628e-01	6.312919e-01	2.701693e-02	195	
5.231800e-01	5.401205e-01	4.431493e-01	3.818239e-01	2.651715e-02	191	
1.688579e-01	1.116445e-01	6.408185e-01	5.613434e-01	2.917796e-02	199	
3.480077e-01	3.481165e-01	4.769405e-01	6.515353e-01	2.754784e-02	198	
6.019708e-01	5.214053e-01	5.248173e-01	4.593429e-01	2.752674e-02	202	
1.892208e-01	1.997610e-01	4.532232e-01	4.278682e-01	2.952515e-02	200	
3.602355e-03	4.393982e-03	3.677579e-01	3.228828e-01	2.628794e-02	202	
6.197969e-01	6.266437e-01	3.243712e-01	4.167555e-01	2.538168e-02	202	
1.774970e-01	1.510711e-01	7.556019e-01	8.422564e-01	3.042410e-02	204	
2.140747e-01	1.993845e-01	6.517930e-01	6.717143e-01	2.683828e-02	200	
6.181563e-02	6.724114e-02	3.662025e-01	3.470928e-01	2.802573e-02	213	
3.970192e-01	3.503837e-01	3.272522e-01	3.394500e-01	2.219924e-02	188	
2.260119e-01	2.050131e-01	4.651811e-01	4.858928e-01	2.885723e-02	187	
1.448967e-02	1.574968e-02	3.397909e-01	3.168543e-01	2.789451e-02	199	
1.295666e-01	1.326509e-01	7.888315e-01	7.359777e-01	2.840839e-02	206	
1.514047e-01	1.430943e-01	6.367573e-01	7.830844e-01	2.586005e-02	200	
9.141406e-02	1.077802e-01	8.626542e-01	8.554436e-01	2.373283e-02	193	
1.056568e-01	1.277242e-01	1.088804e-01	1.131800e-01	2.310151e-02	195	
2.422086e-01	2.695147e-01	4.199287e-01	4.311277e-01	2.709626e-02	196	
1.438207e-01	1.173919e-01	7.491543e-01	6.025895e-01	2.346508e-02	194	
1.057713e-01	8.789697e-02	5.941430e-01	5.609650e-01	3.004961e-02	203	
2.968777e-02	3.307815e-02	7.938706e-01	8.120338e-01	2.257681e-02	188	
4.056156e-01	4.286090e-01	3.212658e-01	2.024471e-01	2.546912e-02	175	
2.338671e-01	1.897880e-01	7.107200e-01	6.977246e-01	2.527093e-02	175	
3.113843e-01	2.934108e-01	9.928709e-01	9.912351e-01	2.639172e-02	180	
3.440981e-01	2.876655e-01	8.422809e-03	1.190556e-02	2.235257e-02	162	
3.648662e-01	3.871151e-01	3.296602e-02	1.640770e-02	2.712724e-02	166	
1.217814e-01	1.608278e-01	3.363524e-01	2.691607e-01	2.347617e-02	188	
3.094310e-01	2.307195e-01	9.730605e-01	9.697804e-01	2.495492e-02	184	
3.037050e-01	2.937947e-01	9.020637e-02	1.337859e-01	2.486532e-02	193	
2.573481e-01	2.326935e-01	3.173596e-01	3.794898e-01	2.919892e-02	194	
4.300066e-01	4.428601e-01	2.003760e-01	1.485266e-01	2.377395e-02	193	
6.486301e-01	6.524143e-01	4.914761e-01	3.702741e-01	2.902286e-02	195	
6.316165e-01	5.563083e-01	4.215162e-01	2.633625e-01	2.343961e-02	188	
1.405174e-02	1.818409e-02	6.051856e-01	6.636419e-01	2.599328e-02	180	
3.816046e-01	3.102076e-01	4.761301e-01	3.791567e-01	2.575213e-02	190	
6.798720e-02	8.892061e-02	8.900631e-01	9.281992e-01	2.415121e-02	199	
8.687998e-02	1.066778e-01	7.797579e-01	7.164598e-01	2.601670e-02	194	
2.377184e-02	3.194200e-02	4.084867e-01	4.649907e-01	2.560142e-02	192	
7.179070e-01	7.124596e-01	5.969091e-01	5.343716e-01	2.823428e-02	204	
9.318066e-02	7.530707e-02	1.612031e-01	1.801007e-01	2.793729e-02	196	
8.716212e-02	9.542120e-02	3.965915e-01	4.092283e-01	2.342972e-02	189	
8.399521e-02	7.156599e-02	3.786423e-02	5.354791e-02	2.842490e-02	198	
1.229794e-01	1.418347e-01	2.770071e-01	2.460532e-01	2.701676e-02	200	
4.275809e-01	3.940419e-01	2.082097e-01	2.078738e-01	2.753613e-02	196	
4.319483e-01	3.967368e-01	4.377880e-01	3.164882e-01	2.830714e-02	197	
2.692502e-01	2.956565e-01	5.202929e-01	3.987716e-01	2.559307e-02	181	
2.530018e-01	2.125581e-01	9.624432e-01	9.421668e-01	2.658867e-02	184	
1.063984e-01	1.477556e-01	7.276119e-01	8.485550e-01	2.408108e-02	172	
7.791774e-01	6.730238e-01	1.412684e-01	1.587552e-01	2.782386e-02	200	
1.041239e-01	8.680665e-02	7.987965e-02	7.651682e-02	2.528199e-02	186	
1.808608e-01	1.801946e-01	7.996168e-01	8.142246e-01	2.463860e-02	186	
4.744329e-01	4.922357e-01	5.892771e-01	6.113506e-01	2.724842e-02	180	
9.381220e-02	9.328675e-02	7.572822e-01	7.998631e-01	2.380398e-02	183	
3.922222e-01	4.376790e-01	3.220327e-01	3.254780e-01	2.394909e-02	179	
3.816123e-02	4.906081e-02	9.311267e-01	9.207755e-01	2.237773e-02	167	
2.397738e-01	1.597616e-01	1.048918e-01	9.538402e-02	2.190574e-02	165	
1.086071e-01	9.996802e-02	9.304073e-01	9.280346e-01	2.381720e-02	169	
1.778594e-01	1.742902e-01	1.450446e-01	1.492257e-01	2.096019e-02	165	
2.913573e-01	2.299766e-01	5.447072e-02	6.437464e-02	2.227243e-02	159	
5.476754e-01	5.389788e-01	1.550835e-01	2.029348e-01	2.039423e-02	162	
1.056210e-01	7.887050e-02	7.598508e-01	8.019199e-01	2.231467e-02	151	
1.810615e-02	1.665184e-02	9.022694e-01	9.082638e-01	2.000228e-02	158	
3.027065e-01	3.119410e-01	5.554382e-01	5.042699e-01	2.051481e-02	154	
1.214961e-01	1.048446e-01	2.669049e-02	2.212450e-02	2.325098e-02	149	
3.546994e-01	3.788699e-01	1.643312e-01	1.314624e-01	2.539165e-02	155	
3.332557e-01	3.467844e-01	8.033985e-02	8.847359e-02	2.109590e-02	154	
4.055165e-01	4.137239e-01	5.220046e-01	6.045025e-01	1.683894e-02	136	
3.425126e-01	3.805445e-01	4.649682e-02	3.274978e-02	2.051409e-02	135	
1.001086e-01	1.078698e-01	6.951720e-01	7.846435e-01	2.041504e-02	140	
1.746614e-01	1.593771e-01	8.047907e-01	7.917137e-01	1.972875e-02	143	
3.721801e-01	3.508366e-01	5.306528e-01	6.018945e-01	1.801232e-02	129	
2.893072e-01	3.263000e-01	8.845275e-01	9.315358e-01	1.465760e-02	134	
5.843159e-01	5.921231e-01	6.940233e-02	8.439659e-02	2.060071e-02	137	
6.051243e-01	6.217788e-01	1.530470e-01	9.241142e-02	1.883343e-02	134	
1.794627e-01	1.846894e-01	6.504415e-01	7.089141e-01	1.537399e-02	127	
3.438969e-01	3.781636e-01	1.421484e-01	1.273807e-01	1.607604e-02	134	
2.801609e-03	2.870167e-03	8.126062e-01	8.325987e-01	1.534594e-02	112	
3.557403e-01	3.113016e-01	8.395928e-01	8.283360e-01	1.614852e-02	106	
2.263160e-01	2.335521e-01	9.088576e-01	8.968315e-01	1.562401e-02	104	
1.816810e-01	1.632955e-01	9.941620e-01	9.956001e-01	1.371294e-02	87	
5.147997e-03	5.004949e-03	3.938341e-01	3.228787e-01	1.189131e-02	89	
1.563294e-01	1.254058e-01	9.516319e-02	1.142624e-01	1.491504e-02	104	
5.429696e-01	4.433896e-01	9.272022e-01	9.202935e-01	1.261565e-02	92	
1.039853e-02	1.484751e-02	6.179799e-01	5.714640e-01	1.320597e-02	92	
3.119610e-01	3.427543e-01	8.958472e-01	8.860726e-01	1.458201e-02	92	
2.297475e-01	2.041126e-01	5.057525e-01	4.527297e-01	1.716799e-02	98	
1.110049e-01	1.029665e-01	6.700229e-01	6.812773e-01	1.401571e-02	101	
1.473328e-02	1.197718e-02	4.508884e-01	3.594232e-01	1.381552e-02	105	
3.671081e-01	3.426129e-01	2.063115e-01	1.644610e-01	1.561195e-02	111	
1.719589e-01	1.370748e-01	5.824989e-01	4.733445e-01	1.694622e-02	116	
1.917116e-01	1.867615e-01	3.776065e-01	3.475374e-01	1.524806e-02	121	
2.217342e-01	1.990246e-01	1.651429e-01	2.097031e-01	1.429533e-02	110	
5.649073e-03	4.026597e-03	7.227954e-01	7.268078e-01	1.538283e-02	109	
5.876279e-01	5.368934e-01	8.691241e-01	8.753888e-01	1.599503e-02	117	
7.282871e-01	6.407328e-01	6.825627e-01	5.903739e-01	1.262967e-02	102	
1.038334e-01	9.476839e-02	6.670255e-01	7.310637e-01	1.473891e-02	117	
2.705217e-01	2.394813e-01	6.755788e-02	1.127010e-01	1.108990e-02	105	
4.609986e-02	4.393909e-02	2.777637e-01	4.726265e-01	1.384328e-02	111	
5.649581e-01	5.944739e-01	1.155785e-01	7.908542e-02	1.682789e-02	110	
4.882723e-01	5.501086e-01	2.944595e-02	1.644475e-02	1.508093e-02	93	
