h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
3.619474e-01	2.602397e-01	5.871597e-01	5.119027e-01	2.084696e-04	3	
8.151317e-01	4.864132e-01	8.289174e-01	1.210471e-01	2.536804e-04	2	
7.503854e-01	2.881881e-01	9.062870e-01	4.359881e-01	3.726277e-04	2	
7.476909e-01	7.394025e-01	2.758327e-01	1.758011e-01	3.788843e-04	3	
1.795763e-02	1.999031e-02	8.905967e-01	8.679409e-01	4.964949e-04	5	
6.509469e-01	6.970447e-01	3.646251e-01	3.564446e-01	4.086356e-04	5	
5.343272e-01	6.054763e-01	9.896474e-01	9.884372e-01	6.314778e-04	5	
1.853763e-01	3.142093e-01	6.985436e-01	9.008229e-01	4.871536e-04	5	
5.638807e-01	4.063633e-01	5.685810e-01	2.708836e-01	6.540893e-04	3	
5.456065e-01	4.573366e-01	4.358120e-01	4.911623e-01	5.332304e-04	3	
2.251363e-01	2.173107e-01	4.082460e-01	3.341056e-01	8.419703e-04	5	
1.207589e-01	1.231360e-01	1.361807e-01	4.692121e-02	5.573886e-04	4	
5.855992e-01	2.860737e-01	7.872710e-01	2.432935e-01	6.135305e-04	2	
4.248690e-01	1.040279e-01	9.603418e-01	6.815765e-01	7.348806e-04	3	
4.309709e-01	4.568186e-01	6.535626e-01	6.458742e-01	9.209453e-04	4	
2.317535e-01	1.981118e-01	3.625858e-01	3.910714e-01	1.192879e-03	8	
3.164856e-01	3.479004e-01	1.165100e-01	2.130218e-02	9.783431e-04	5	
4.108665e-01	5.160182e-01	3.202470e-01	4.852273e-01	9.673448e-04	8	
3.587966e-01	4.060855e-01	4.936066e-01	3.853515e-01	6.173429e-04	6	
3.741776e-01	2.239709e-01	9.858474e-01	9.759564e-01	4.830053e-04	2	
1.744053e-01	1.444129e-01	4.970765e-01	2.762655e-01	3.411883e-04	3	
2.162075e-01	1.556748e-01	6.449672e-01	6.185248e-01	5.702965e-04	2	
7.214519e-02	6.636549e-02	4.454673e-01	5.824883e-01	5.384878e-04	5	
4.419332e-01	4.276495e-01	1.325700e-01	1.742457e-01	6.375647e-04	5	
9.640316e-02	4.936070e-02	6.520541e-01	2.551213e-01	4.361802e-04	2	
4.744049e-01	4.325621e-01	7.062421e-02	2.270677e-02	3.155616e-04	3	
3.553306e-01	3.705183e-01	3.421641e-01	9.174001e-02	2.215257e-04	2	
1.824737e-01	3.743203e-01	3.212764e-01	7.129455e-01	1.552293e-04	3	
6.934965e-01	5.051646e-01	1.268903e-01	0.000000e+00	1.549358e-04	0	
1.928102e-01	3.056554e-01	6.807937e-02	8.563507e-02	1.794270e-04	4	
4.613534e-01	2.598500e-01	8.178957e-01	3.019338e-01	1.694218e-04	1	
7.054255e-01	5.777062e-01	2.070048e-01	1.501745e-03	1.439460e-04	1	
2.076350e-01	3.771385e-01	5.692281e-01	6.707191e-01	3.543928e-04	4	
5.768723e-01	4.507859e-01	5.708504e-01	4.736839e-01	7.031078e-04	4	
1.365358e-01	1.902121e-01	6.399592e-01	7.839276e-01	6.202684e-04	6	
2.833318e-01	2.745683e-01	3.214808e-01	1.542124e-01	4.814009e-04	5	
5.407761e-01	5.863597e-01	2.788749e-01	9.650439e-02	3.232883e-04	3	
2.750428e-01	2.779698e-01	2.298631e-01	2.095402e-01	2.528683e-04	1	
4.687801e-02	5.161847e-02	2.485118e-01	9.835071e-02	3.388337e-04	1	
1.291438e-01	1.752886e-01	1.530445e-01	1.438646e-01	3.751560e-04	4	
5.130688e-01	4.456590e-01	3.121202e-01	2.036809e-01	3.173827e-04	3	
6.612866e-01	5.371290e-01	5.244197e-01	0.000000e+00	3.583358e-04	0	
6.747103e-01	3.875471e-01	9.297532e-01	7.925225e-01	4.298769e-04	3	
7.433328e-02	1.177420e-01	7.913312e-01	8.820262e-01	3.929064e-04	5	
5.948710e-02	5.809893e-02	9.321723e-01	9.221769e-01	3.102713e-04	4	
5.631048e-01	5.188579e-01	5.927041e-01	7.623541e-02	2.401919e-04	2	
7.293821e-01	6.078798e-01	6.557584e-01	2.999144e-01	1.698746e-04	2	
3.009246e-01	2.759685e-01	4.505215e-01	1.431674e-01	1.781315e-04	2	
7.205122e-01	7.147640e-01	1.062727e-01	1.743066e-02	4.013898e-04	1	
5.576540e-01	2.313322e-01	7.068075e-01	0.000000e+00	3.360539e-04	0	
5.690158e-01	3.909345e-01	4.700895e-01	6.370639e-02	5.030831e-04	3	
4.963435e-01	4.421051e-01	5.933041e-01	4.190009e-01	3.485315e-04	2	
4.324078e-01	4.042534e-01	1.764895e-01	1.597376e-02	2.855328e-04	1	
2.303806e-01	2.155323e-02	8.873150e-01	0.000000e+00	1.427768e-04	0	
5.586754e-01	4.579548e-01	9.201976e-02	2.419123e-01	1.540857e-04	1	
6.072418e-01	4.924089e-01	3.199113e-01	1.563378e-01	1.433620e-04	1	
8.045174e-01	1.761798e-01	9.655465e-01	7.346925e-03	2.014893e-04	1	
2.131321e-01	3.552809e-01	1.167710e-01	0.000000e+00	1.536258e-04	0	
2.129896e-01	2.961321e-01	2.599749e-01	9.194613e-02	4.315208e-04	2	
5.309311e-01	5.515730e-01	8.320546e-01	8.554935e-01	6.934378e-04	3	
7.834829e-01	7.720721e-01	3.400809e-01	2.782025e-01	6.787675e-04	9	
7.748094e-01	7.046898e-01	1.804601e-01	2.774701e-01	7.055668e-04	4	
4.714506e-01	5.686291e-01	3.305661e-01	5.264742e-01	9.060325e-04	9	
3.489190e-01	3.045795e-01	4.153561e-01	2.133090e-01	1.014370e-03	8	
4.796274e-01	3.943023e-01	6.456270e-01	4.969895e-01	2.204021e-03	10	
4.112249e-01	3.272309e-01	2.849113e-01	1.435091e-01	2.259745e-03	16	
3.143563e-01	2.246842e-01	7.843372e-01	7.241593e-01	1.805489e-03	10	
2.601234e-01	3.202998e-01	8.581954e-01	9.223945e-01	1.971746e-03	16	
5.030730e-01	3.935075e-01	2.291045e-01	2.725160e-01	1.723791e-03	12	
5.487035e-01	5.276435e-01	3.998764e-02	7.276189e-02	1.142656e-03	8	
3.315287e-01	2.911329e-01	5.218599e-01	4.444550e-01	1.354289e-03	10	
7.654434e-02	1.058195e-01	2.260923e-02	5.737459e-03	1.443605e-03	12	
4.954482e-01	5.663571e-01	3.243676e-01	2.412462e-01	1.272086e-03	9	
7.500155e-01	7.662689e-01	3.525572e-01	3.836529e-01	6.402634e-04	5	
3.414876e-01	1.940510e-01	8.103043e-01	5.111102e-01	4.480187e-04	4	
1.471595e-01	1.147526e-01	1.106338e-02	4.209150e-02	5.404891e-04	5	
1.984098e-01	1.933672e-01	4.675845e-01	8.802601e-03	3.650885e-04	1	
2.778144e-01	3.112520e-01	3.998532e-01	3.205850e-01	3.077209e-04	1	
4.925734e-01	3.956971e-01	2.467175e-01	3.846791e-02	4.576339e-04	3	
6.569496e-01	6.938314e-01	2.798126e-03	5.718094e-03	1.736544e-04	2	
6.834230e-01	6.196398e-01	3.819222e-01	4.064363e-01	2.375323e-04	1	
3.599390e-01	5.102351e-01	7.476784e-01	9.229695e-01	1.779878e-04	1	
2.440462e-01	1.752898e-01	6.767365e-01	6.257094e-01	2.016816e-04	2	
6.205555e-01	4.472472e-01	7.194918e-01	3.338961e-01	1.490016e-04	1	
6.530235e-01	6.222361e-01	3.557457e-01	0.000000e+00	1.554068e-04	0	
4.749553e-02	8.884753e-02	1.504661e-01	4.808950e-01	1.568134e-04	1	
3.734506e-01	2.929306e-01	2.337009e-02	3.238924e-02	1.509818e-04	2	
5.513563e-01	5.667424e-01	2.907872e-01	1.376189e-01	2.152691e-04	1	
8.731241e-01	7.592859e-01	3.664198e-01	0.000000e+00	2.042157e-04	0	
4.233920e-01	1.636772e-01	7.848723e-01	3.021412e-02	1.510902e-04	1	
7.511480e-01	6.769608e-01	2.258823e-01	1.342748e-01	1.915678e-04	1	
5.819616e-01	5.622743e-01	3.026001e-02	2.576741e-02	2.335035e-04	1	
5.198634e-01	6.666489e-01	3.085043e-01	6.544796e-01	1.726003e-04	2	
5.763993e-01	3.002983e-02	9.790753e-01	4.676736e-02	1.906141e-04	1	
6.244221e-02	3.577716e-02	5.652684e-01	2.251711e-01	1.680203e-04	1	
4.141570e-01	3.073372e-01	2.485445e-01	0.000000e+00	1.671242e-04	0	
8.463148e-01	2.925348e-01	9.187177e-01	1.807651e-04	2.277765e-04	1	
6.672753e-01	7.192541e-01	7.660393e-02	2.189736e-01	2.280477e-04	2	
4.216530e-01	4.978567e-01	1.952763e-01	2.143700e-01	2.814355e-04	2	
1.670604e-01	2.243161e-01	5.019537e-01	6.169462e-01	2.549785e-04	2	
4.611317e-01	3.396690e-01	6.815666e-01	4.986050e-01	2.477174e-04	2	
7.254566e-01	6.506961e-01	1.081110e-01	2.822996e-02	2.047782e-04	2	
3.013790e-01	2.970696e-01	1.305296e-01	1.219177e-01	1.493022e-04	1	
6.597132e-01	2.018786e-01	9.236509e-01	0.000000e+00	1.485397e-04	0	
3.642379e-01	3.044669e-01	5.809568e-01	4.830433e-01	1.618487e-04	1	
7.761267e-01	6.197340e-01	3.000965e-01	0.000000e+00	1.423049e-04	0	
6.064073e-01	5.681534e-01	8.169846e-02	1.777837e-01	2.030676e-04	2	
6.748530e-01	7.365267e-01	4.467582e-01	2.716113e-01	1.681602e-04	1	
5.118943e-01	5.255961e-01	1.690240e-01	3.794005e-01	1.453323e-04	1	
9.065180e-01	7.134937e-01	5.778590e-01	0.000000e+00	2.045551e-04	0	
5.888035e-01	5.755611e-01	1.699530e-01	8.235417e-02	2.209858e-04	4	
1.366686e-01	1.189810e-01	9.124745e-01	9.041294e-01	2.054300e-04	2	
5.442251e-01	2.846221e-01	6.021926e-01	0.000000e+00	1.719301e-04	0	
7.836940e-01	6.457435e-01	7.220044e-01	3.194539e-01	2.737097e-04	1	
7.790192e-01	5.870202e-01	7.282377e-01	2.312056e-01	1.896501e-04	1	
2.481718e-01	3.303941e-01	1.200802e-01	3.168165e-02	1.777204e-04	3	
2.879036e-01	3.200666e-01	3.363350e-01	1.207011e-01	1.584850e-04	2	
4.959210e-01	5.208814e-01	2.508120e-01	2.934878e-01	1.769759e-04	1	
2.888107e-03	1.873059e-03	3.933778e-01	6.152962e-02	1.871843e-04	1	
7.879948e-01	7.542025e-01	4.773975e-01	1.979861e-01	1.861835e-04	1	
4.609208e-01	4.088292e-01	2.548422e-01	5.645820e-02	1.851486e-04	2	
2.364833e-01	2.967140e-01	5.431695e-02	2.398003e-02	2.823958e-04	2	
3.019990e-01	3.459034e-01	5.673681e-01	6.707345e-01	1.912931e-04	2	
5.653343e-03	4.454756e-03	3.610371e-01	7.855983e-04	1.902982e-04	1	
4.719328e-01	3.697749e-01	2.531775e-01	7.777816e-02	1.424310e-04	1	
3.465123e-01	3.378946e-01	4.147222e-01	1.684925e-01	2.914605e-04	2	
1.629485e-01	8.739080e-02	9.254634e-01	8.621062e-01	1.830825e-04	1	
1.399337e-01	1.377192e-01	1.756868e-01	0.000000e+00	2.642974e-04	0	
6.527409e-01	5.464845e-01	3.449485e-01	0.000000e+00	2.390652e-04	0	
5.107911e-01	1.195000e-01	8.873882e-01	4.652702e-02	1.564313e-04	1	
8.339305e-01	6.791088e-01	5.577149e-01	1.284302e-01	1.694353e-04	1	
1.896247e-01	2.186821e-01	3.213931e-02	2.040282e-02	2.463537e-04	3	
3.573363e-01	4.838889e-01	2.548605e-01	7.243188e-02	1.995461e-04	2	
7.662750e-01	6.609752e-01	5.867675e-01	1.637966e-01	2.240190e-04	1	
1.485116e-01	1.783780e-01	6.744928e-01	7.959847e-01	3.790600e-04	4	
2.722641e-01	3.166423e-01	2.941129e-01	1.043954e-01	3.819113e-04	1	
6.620292e-01	4.423747e-01	5.582368e-01	0.000000e+00	3.512381e-04	0	
6.148843e-01	5.578572e-01	6.187117e-01	3.073193e-01	3.078922e-04	2	
3.810029e-01	2.287157e-01	4.168486e-01	9.723829e-02	2.260643e-04	1	
7.051538e-01	6.304667e-01	1.147274e-01	1.196560e-01	1.795032e-04	3	
2.469150e-01	2.497793e-01	9.150309e-02	0.000000e+00	1.558443e-04	0	
1.189303e-01	3.022288e-01	9.385243e-01	9.778182e-01	2.796214e-04	3	
7.106019e-01	6.759008e-01	3.899869e-01	2.642115e-02	5.100767e-04	4	
5.562968e-01	4.701827e-01	9.370060e-01	9.351412e-01	3.293334e-04	4	
5.187280e-01	4.929290e-01	1.137152e-01	1.182434e-02	3.427661e-04	2	
6.505601e-01	6.465182e-01	1.715162e-01	0.000000e+00	1.544772e-04	0	
4.732633e-01	3.452335e-01	2.769761e-01	0.000000e+00	1.765218e-04	0	
4.711981e-01	3.877814e-01	5.132278e-02	0.000000e+00	2.863438e-04	0	
7.235020e-01	7.223420e-01	2.857675e-01	1.208660e-01	1.471840e-04	1	
2.797784e-01	3.011186e-01	6.056583e-01	7.960808e-01	2.787963e-04	1	
3.201768e-01	1.677348e-01	7.097716e-01	1.520433e-01	2.616379e-04	1	
3.885676e-01	4.107750e-01	4.643273e-01	6.103753e-01	4.596365e-04	3	
4.218089e-01	4.244910e-01	3.815239e-01	1.951630e-01	8.156551e-04	6	
4.701288e-01	4.024436e-01	5.666890e-01	2.673050e-01	8.025846e-04	4	
2.948538e-01	2.829258e-01	2.784679e-01	3.267752e-01	1.409245e-03	12	
6.554232e-01	6.376522e-01	1.915963e-01	3.768753e-01	1.482307e-03	12	
4.445598e-01	4.618881e-01	2.679757e-02	2.670260e-02	7.412986e-04	6	
4.380990e-01	3.519274e-01	2.082915e-01	1.489681e-01	9.777931e-04	7	
2.867156e-01	2.201317e-01	5.088154e-01	7.460705e-01	9.538880e-04	8	
2.096907e-01	2.342983e-01	9.522717e-01	9.625805e-01	9.432425e-04	9	
6.902569e-01	7.635429e-01	4.692080e-01	6.344384e-01	1.019807e-03	11	
4.651041e-01	4.722947e-01	6.897659e-01	6.035407e-01	1.201227e-03	7	
3.521430e-01	2.221789e-01	8.379924e-02	3.776657e-02	1.017136e-03	5	
5.103542e-01	5.464094e-01	4.711377e-01	6.714768e-01	8.636336e-04	9	
6.276297e-01	5.696808e-01	4.679965e-01	3.883812e-01	7.800530e-04	6	
4.382161e-01	3.981217e-01	6.550117e-01	3.511715e-01	1.344835e-03	8	
4.755796e-01	5.315968e-01	1.136167e-01	1.286621e-01	1.962670e-03	23	
7.348380e-01	7.430435e-01	9.360307e-01	9.223579e-01	2.729303e-03	19	
5.372597e-01	6.077470e-01	9.415911e-01	9.675415e-01	2.894809e-03	22	
1.292729e-01	8.924738e-02	7.381198e-01	7.063183e-01	2.857117e-03	17	
3.594529e-01	3.151354e-01	6.186296e-01	5.144052e-01	2.229036e-03	12	
5.589539e-01	6.020253e-01	5.005725e-01	4.229401e-01	1.975670e-03	15	
3.606585e-01	2.568471e-01	5.649570e-01	3.295855e-01	2.646551e-03	18	
4.144120e-01	3.847100e-01	5.090921e-01	6.504357e-01	1.832588e-03	14	
7.927575e-01	3.767419e-01	9.662636e-01	7.405690e-01	1.603025e-03	6	
4.017140e-01	4.391132e-01	1.122770e-01	1.164830e-01	9.788283e-04	6	
4.558862e-01	4.104097e-01	6.108125e-01	5.641858e-01	4.928052e-04	7	
4.567003e-01	5.356493e-01	4.667920e-02	7.084349e-02	3.352853e-04	5	
5.100230e-01	3.419365e-01	8.645017e-01	7.623868e-01	2.238406e-04	2	
5.330267e-01	2.468112e-01	6.922431e-01	1.490471e-02	2.351466e-04	2	
4.605625e-01	6.404026e-01	7.162016e-01	8.266683e-01	3.212047e-04	5	
5.698046e-01	5.835699e-01	1.029892e-01	1.118200e-02	2.431821e-04	1	
1.486466e-01	1.047836e-01	8.423576e-01	7.970421e-01	1.611155e-04	2	
3.713238e-01	2.419200e-01	4.275594e-01	2.029567e-01	1.570630e-04	1	
4.061374e-01	4.337200e-01	4.188510e-01	6.637955e-01	2.083020e-04	1	
4.371727e-01	3.630829e-01	1.818957e-01	6.805297e-02	1.670629e-04	1	
5.448903e-01	5.292196e-01	9.850849e-02	5.568799e-02	2.010911e-04	2	
3.757673e-01	1.622573e-02	9.613757e-01	0.000000e+00	2.996474e-04	0	
5.535131e-01	3.844466e-01	8.286329e-01	5.551856e-01	3.999855e-04	3	
7.687170e-01	7.249265e-01	2.759429e-01	1.350432e-01	6.976685e-04	3	
5.912178e-01	4.205840e-01	1.227326e-01	8.993356e-02	8.525147e-04	8	
3.364815e-01	2.578202e-01	9.512095e-01	9.121387e-01	8.228435e-04	5	
2.630848e-01	2.605214e-01	9.856272e-01	9.862467e-01	7.126433e-04	4	
2.053363e-01	1.376590e-01	6.532293e-01	5.025497e-01	5.866654e-04	3	
5.754712e-01	4.773056e-01	5.340219e-01	3.211358e-01	5.778060e-04	4	
1.446234e-01	1.382737e-01	4.511320e-01	4.451390e-01	6.127428e-04	5	
3.868979e-01	4.339570e-01	3.359757e-01	3.646562e-01	9.388682e-04	6	
2.563880e-01	2.669770e-01	4.736135e-01	4.629784e-01	1.131652e-03	4	
4.508799e-01	4.895650e-01	5.435276e-01	5.490080e-01	1.166755e-03	11	
5.143247e-01	5.271760e-01	5.703193e-02	5.142948e-02	1.212338e-03	12	
4.001496e-01	4.481157e-01	8.275462e-01	8.992079e-01	1.516204e-03	13	
3.420786e-01	3.629900e-01	5.210916e-01	2.936523e-01	1.705002e-03	7	
4.569450e-01	4.583092e-01	4.317678e-01	5.642349e-01	7.446779e-04	7	
2.159990e-01	2.282324e-01	5.078175e-02	2.928934e-02	8.158429e-04	4	
5.758497e-01	5.752013e-01	1.848633e-01	7.085993e-02	7.573172e-04	6	
6.035842e-01	6.720388e-01	1.299276e-01	5.421368e-02	1.132774e-03	6	
3.278788e-01	3.582303e-01	1.383931e-01	6.964285e-02	1.887750e-03	12	
3.891120e-01	4.344351e-01	4.608925e-01	4.676256e-01	1.711079e-03	12	
6.304843e-01	6.397141e-01	6.056239e-01	5.874962e-01	1.532853e-03	10	
2.034433e-01	2.233235e-01	3.046996e-01	6.258080e-01	1.229607e-03	8	
5.364647e-01	5.580468e-01	1.005003e-01	6.087339e-02	1.743868e-03	9	
4.296313e-01	2.404046e-01	7.397634e-01	4.432408e-01	9.544577e-04	5	
6.659535e-01	5.951470e-01	6.332127e-01	3.842118e-01	7.559275e-04	9	
6.475444e-01	6.560948e-01	5.180606e-01	5.491014e-01	1.061657e-03	9	
4.256730e-01	4.386631e-01	2.952592e-01	6.139865e-01	1.095373e-03	10	
3.055705e-01	3.255731e-01	8.377650e-02	7.111855e-02	1.056883e-03	7	
1.745654e-01	1.403205e-01	2.812816e-01	2.100260e-01	1.278515e-03	12	
6.059638e-01	5.639187e-01	4.177675e-01	2.718526e-01	8.939202e-04	9	
5.732174e-01	3.749276e-01	7.164854e-01	4.330145e-02	4.589083e-04	2	
7.899170e-01	7.087255e-01	6.683728e-02	7.551834e-02	3.294663e-04	4	
4.758666e-01	5.110668e-01	1.189770e-02	4.986483e-05	4.197953e-04	1	
4.135114e-01	4.619874e-01	2.193675e-01	7.159564e-02	3.033905e-04	2	
5.644630e-01	3.692386e-01	6.681202e-01	0.000000e+00	3.015032e-04	0	
1.288222e-01	2.179845e-01	5.951572e-01	7.355152e-01	3.227236e-04	1	
6.052910e-01	5.690520e-01	5.878752e-01	9.195377e-02	2.501636e-04	1	
7.451059e-01	3.727782e-01	7.505705e-01	0.000000e+00	1.430130e-04	0	
8.831617e-01	5.375855e-01	8.533139e-01	0.000000e+00	1.876826e-04	0	
6.772972e-01	6.082432e-01	1.170073e-01	9.251456e-03	2.329958e-04	1	
3.557380e-01	1.746271e-01	8.226985e-01	5.107393e-01	3.517899e-04	1	
3.118894e-01	3.660473e-01	8.552846e-02	8.255627e-02	5.306521e-04	2	
4.838325e-01	2.666976e-01	7.504756e-01	2.366388e-01	6.474842e-04	3	
2.879862e-01	3.199480e-01	5.806087e-01	7.364299e-01	4.324819e-04	3	
4.397101e-01	4.882198e-01	1.032502e-01	1.846447e-01	3.168720e-04	2	
6.283461e-01	4.209712e-01	5.195864e-01	1.720603e-01	1.726762e-04	2	
6.595264e-01	4.300794e-01	6.652936e-01	7.761515e-02	2.072408e-04	1	
2.825052e-01	4.029297e-01	3.448233e-01	4.973646e-01	1.432191e-04	2	
2.996399e-01	7.411018e-02	7.690594e-01	0.000000e+00	1.631601e-04	0	
6.559722e-01	6.198823e-01	4.789682e-01	1.101490e-03	1.815771e-04	1	
8.923541e-01	8.447291e-01	2.615496e-01	4.106523e-01	1.592810e-04	1	
2.808827e-01	7.236011e-02	7.312703e-01	0.000000e+00	1.542005e-04	0	
1.767822e-01	1.814718e-01	4.417088e-02	1.809942e-02	1.423119e-04	2	
8.409312e-01	6.478095e-01	6.200540e-01	0.000000e+00	1.563692e-04	0	
5.106722e-01	3.791947e-01	7.828582e-01	6.079113e-01	1.809934e-04	2	
4.826604e-01	4.055363e-01	3.283724e-01	6.523755e-02	1.405295e-04	1	
6.421970e-01	6.012899e-01	6.685018e-01	6.007830e-01	2.537025e-04	1	
3.373415e-01	5.107050e-01	2.402584e-01	5.990930e-01	2.141908e-04	3	
4.087164e-02	4.251518e-02	3.223959e-01	4.639098e-01	2.208083e-04	2	
8.970981e-01	3.541381e-01	9.556837e-01	0.000000e+00	3.035327e-04	0	
4.100043e-01	3.057627e-01	8.809964e-01	7.217401e-01	4.095051e-04	2	
3.999038e-01	3.907815e-01	8.758602e-02	1.476453e-01	5.268075e-04	4	
6.246647e-01	5.339894e-01	5.965376e-01	4.840353e-01	4.927175e-04	3	
1.781637e-01	3.536085e-02	8.278901e-01	1.453519e-01	3.043369e-04	1	
4.965003e-01	3.409814e-01	4.890051e-01	0.000000e+00	4.136214e-04	0	
7.815381e-01	6.234912e-01	7.783622e-01	4.021597e-01	5.070431e-04	2	
4.172518e-01	2.595656e-01	8.985439e-01	8.284309e-01	7.268849e-04	5	
2.962207e-01	3.087244e-01	2.972499e-01	1.631775e-01	1.556527e-03	11	
2.826207e-01	3.917393e-01	3.781250e-01	2.162845e-01	1.312241e-03	8	
5.750068e-01	5.504443e-01	4.714412e-01	4.904242e-01	8.641196e-04	5	
3.121799e-01	3.810012e-01	4.393618e-01	3.463232e-01	6.007098e-04	4	
8.966485e-01	8.343967e-01	2.862735e-01	4.395798e-01	6.712252e-04	5	
1.399397e-02	1.904037e-04	9.958741e-01	7.086015e-01	6.593706e-04	3	
5.065929e-01	4.694381e-01	5.487520e-01	5.196509e-01	7.322465e-04	6	
4.565543e-01	4.734777e-01	6.007182e-01	4.762843e-01	1.056401e-03	7	
5.616232e-01	5.192242e-01	4.735309e-01	4.213815e-01	1.144058e-03	11	
3.408890e-01	3.503448e-01	1.319859e-01	1.651558e-01	1.795351e-03	8	
6.919532e-01	6.878598e-01	8.915048e-02	8.488483e-02	1.084232e-03	8	
6.941385e-01	7.586415e-01	8.716463e-02	8.681788e-02	1.871412e-03	11	
8.219515e-01	7.602432e-01	8.277019e-01	8.025647e-01	2.240119e-03	14	
3.177709e-01	3.772452e-01	5.536306e-01	6.707169e-01	1.789100e-03	16	
3.568664e-01	4.112776e-01	1.994071e-01	2.749926e-01	1.963212e-03	19	
6.474161e-01	5.857645e-01	6.660123e-01	7.320306e-01	1.530387e-03	12	
4.596196e-01	4.710684e-01	4.535961e-01	6.234971e-01	1.198071e-03	11	
4.560463e-01	4.685120e-01	1.083429e-01	1.471658e-01	2.025617e-03	14	
1.145554e-01	1.663744e-01	6.531734e-01	7.573734e-01	1.393442e-03	13	
2.147693e-01	2.128800e-01	8.105045e-02	1.152800e-01	2.051467e-03	23	
4.548176e-01	3.178475e-01	7.063778e-01	6.632992e-01	2.647567e-03	13	
1.646823e-01	1.586064e-01	7.193083e-01	7.571102e-01	2.090464e-03	16	
7.729205e-02	5.141252e-02	5.969387e-01	5.594461e-01	2.469587e-03	13	
3.879064e-01	3.914732e-01	8.868484e-01	8.873365e-01	3.126613e-03	27	
7.004139e-01	6.222549e-01	5.150217e-01	5.628871e-01	2.820881e-03	22	
6.984086e-01	6.700787e-01	4.450143e-01	5.135431e-01	6.312203e-03	36	
5.976707e-01	5.432128e-01	3.417731e-01	2.657732e-01	7.205209e-03	35	
6.023279e-01	6.217113e-01	6.152316e-01	7.691668e-01	6.490770e-03	36	
4.859186e-01	4.880287e-01	9.701271e-01	9.583177e-01	4.873544e-03	44	
2.520437e-01	2.466100e-01	8.038548e-01	8.324041e-01	3.996996e-03	24	
5.353249e-01	4.729008e-01	4.775982e-01	5.128477e-01	4.364834e-03	35	
4.290956e-01	2.856430e-01	6.934366e-01	6.265874e-01	6.706590e-03	30	
3.328544e-01	3.742481e-01	4.844819e-01	6.002894e-01	4.285876e-03	27	
3.890362e-01	4.300017e-01	6.042708e-01	6.098600e-01	3.796864e-03	20	
4.256034e-01	5.285741e-01	2.037684e-01	2.652572e-01	4.043267e-03	38	
2.236098e-01	2.556356e-01	7.883359e-01	7.701576e-01	3.672693e-03	32	
6.321107e-01	5.835469e-01	3.935182e-01	3.049992e-01	3.782767e-03	30	
3.831885e-01	3.806383e-01	4.444842e-01	4.387214e-01	4.491304e-03	30	
1.690208e-01	2.513193e-01	5.107373e-01	5.111512e-01	3.064435e-03	23	
1.719779e-01	1.862312e-01	4.519921e-01	4.879197e-01	2.073725e-03	17	
4.714448e-01	3.778162e-01	6.228172e-01	7.584795e-01	2.145718e-03	17	
1.768441e-01	2.193978e-01	8.985715e-02	7.672276e-02	1.982345e-03	18	
5.593125e-01	5.565648e-01	2.904519e-01	1.891075e-01	2.138148e-03	12	
7.001767e-01	6.924886e-01	2.213352e-01	2.779167e-01	1.808483e-03	20	
1.863411e-01	2.117154e-01	5.489056e-02	5.194701e-02	1.576056e-03	13	
4.779629e-01	3.421833e-01	9.809251e-01	9.658392e-01	1.339123e-03	14	
3.465151e-01	4.545635e-01	5.526788e-01	6.838102e-01	1.516882e-03	13	
5.026370e-01	3.896977e-01	8.748442e-01	8.771802e-01	2.141674e-03	12	
6.607476e-01	4.534088e-01	7.350397e-01	4.802921e-01	1.757376e-03	9	
4.541881e-01	4.712751e-01	7.200048e-01	7.823793e-01	2.047160e-03	18	
3.948513e-01	3.596547e-01	5.382050e-01	3.536517e-01	1.801119e-03	15	
1.679135e-01	1.238094e-01	8.300297e-01	8.237375e-01	2.566685e-03	12	
5.619017e-01	4.718315e-01	9.946871e-01	9.920400e-01	2.680116e-03	17	
5.821485e-01	6.437453e-01	6.373135e-02	6.319430e-02	2.587473e-03	20	
7.931505e-01	7.784721e-01	5.275956e-01	4.038296e-01	2.122613e-03	14	
4.566729e-01	4.080800e-01	9.444504e-01	9.145355e-01	4.302867e-03	28	
5.832887e-01	4.943007e-01	5.573035e-01	5.769610e-01	2.474614e-03	15	
5.052913e-01	2.959478e-01	9.848028e-01	9.714654e-01	2.006004e-03	14	
4.982606e-01	4.337596e-01	5.554176e-01	3.657996e-01	2.195265e-03	12	
2.919317e-01	3.289635e-01	3.142748e-01	2.547482e-01	2.082702e-03	20	
7.285198e-04	5.331355e-04	3.477387e-01	2.084213e-01	1.646011e-03	8	
6.314655e-01	5.005598e-01	5.211938e-01	2.886116e-01	2.686110e-03	10	
1.902652e-01	1.458714e-01	7.634109e-01	5.500950e-01	1.671085e-03	8	
6.077664e-01	4.946415e-01	7.263686e-01	6.282197e-01	1.326158e-03	7	
4.461443e-01	3.198724e-01	7.936249e-01	6.913357e-01	1.881252e-03	13	
1.429925e-01	1.739078e-01	5.723166e-01	6.299010e-01	1.624984e-03	13	
6.506692e-01	7.051764e-01	9.542770e-01	9.525986e-01	1.995994e-03	19	
3.897829e-01	4.010187e-01	7.044567e-01	7.514052e-01	2.370865e-03	12	
4.949684e-01	4.025211e-01	3.154643e-01	2.727299e-01	2.888999e-03	17	
